UID,variation_id
ELH000008,291591
ELH000008,291587
ELH000008,291593
ELH000008,291609
ELH000008,291613
ELH000008,291592
ELH000008,291599
ELH000008,291604
ELH000008,291611
ELH000008,291612
ELH000008,291614
ELH000008,291626
ELH000008,291630
ELH000008,291632
ELH000008,291633
ELH000008,291619
ELH000008,291624
ELH000008,291639
ELH000008,291649
ELH000008,291650
ELH000008,291652
ELH000008,291654
ELH000008,291655
ELH000008,291586
ELH000008,291629
ELH000008,291636
ELH000008,291659
ELH000008,291661
ELH000008,291638
ELH000008,291641
ELH000008,291666
ELH000008,291668
ELH000008,291643
ELH000008,291644
ELH000008,291646
ELH000008,291648
ELH000008,291651
ELH000008,291653
ELH000008,291664
ELH000008,291597
ELH000008,291602
ELH000008,291603
ELH000008,291605
ELH000008,291610
ELH000008,291616
ELH000008,291617
ELH000008,291618
ELH000008,291621
ELH000008,291623
ELH000008,291625
ELH000008,291627
ELH000008,291631
ELH000008,291635
ELH000008,291637
ELH000008,291642
ELH000008,291656
ELH000008,291657
ELH000008,291658
ELH000008,291662
ELH000008,291663
ELH000008,291585
ELH000008,291590
ELH000008,291594
ELH000008,291589
ELH000008,291595
ELH000008,291596
ELH000008,291669
ELH000008,291606
ELH000008,291607
ELH000008,291615
ELH000008,291622
ELH000008,291628
ELH000008,291634
ELH000008,291640
ELH000008,291647
ELH000008,291660
ELH000008,291665
ELH000008,291667
ELH000008,291670
ELH000008,368794
ELH000008,695344
ELH000008,801434
ELH000008,876140
ELH000008,876278
ELH000008,874291
ELH000008,874292
ELH000008,874293
ELH000008,875226
ELH000008,876180
ELH000008,876181
ELH000008,876182
ELH000008,876183
ELH000008,876184
ELH000008,876185
ELH000008,876324
ELH000008,876325
ELH000008,876326
ELH000008,874355
ELH000008,875277
ELH000008,875278
ELH000008,876237
ELH000008,876238
ELH000008,874408
ELH000008,874409
ELH000008,874410
ELH000008,874411
ELH000008,874412
ELH000008,875320
ELH000008,875321
ELH000008,875367
ELH000008,875368
ELH000008,875369
ELH000008,876402
ELH000008,876403
ELH000008,874449
ELH000008,874450
ELH000008,874451
ELH000008,874452
ELH000008,876277
ELH000008,959624
ELH000008,1494247
ELH000008,1693803
ELH000008,1744019
ELH000008,1743280
ELH000088,1308685
ELH000130,2663836
ELH000135,981885
ELH000137,295680
ELH000137,295687
ELH000137,295690
ELH000137,295679
ELH000137,295681
ELH000137,295682
ELH000137,295684
ELH000137,295689
ELH000137,295691
ELH000137,295694
ELH000137,295683
ELH000137,295686
ELH000137,295685
ELH000137,295688
ELH000137,295695
ELH000137,295692
ELH000137,876262
ELH000137,876382
ELH000137,874431
ELH000137,874432
ELH000137,875340
ELH000137,875394
ELH000137,875395
ELH000137,875396
ELH000137,876426
ELH000137,876427
ELH000137,876428
ELH000137,874471
ELH000137,874472
ELH000137,874525
ELH000137,874526
ELH000137,874527
ELH000137,874528
ELH000137,875450
ELH000137,876470
ELH000137,873583
ELH000137,3383326
ELH000140,295738
ELH000140,295743
ELH000140,295741
ELH000140,295742
ELH000140,874834
ELH000140,875764
ELH000140,3383327
ELH000144,197547
ELH000144,197549
ELH000144,235528
ELH000144,285614
ELH000144,295811
ELH000144,295816
ELH000144,295819
ELH000144,295825
ELH000144,295826
ELH000144,295810
ELH000144,295820
ELH000144,295823
ELH000144,295827
ELH000144,295813
ELH000144,295817
ELH000144,295824
ELH000144,295829
ELH000144,295830
ELH000144,295807
ELH000144,295815
ELH000144,295818
ELH000144,295821
ELH000144,295828
ELH000144,439799
ELH000144,876217
ELH000144,876346
ELH000144,874389
ELH000144,876263
ELH000144,876383
ELH000144,874433
ELH000144,876430
ELH000144,874473
ELH000144,875306
ELH000144,930864
ELH000144,1018185
ELH000144,1242960
ELH000144,1400608
ELH000144,2367955
ELH000144,2431557
ELH000144,2469441
ELH000144,3580506
ELH000144,3896882
ELH000145,295831
ELH000145,295833
ELH000145,447555
ELH000145,618172
ELH000145,1031542
ELH000145,1041950
ELH000145,1701784
ELH000145,3580511
ELH000146,285755
ELH000146,295856
ELH000146,295852
ELH000146,295853
ELH000146,295857
ELH000146,295861
ELH000146,295860
ELH000146,295855
ELH000146,804900
ELH000146,804899
ELH000146,876569
ELH000146,875626
ELH000146,930661
ELH000146,1330931
ELH000160,981842
ELH000187,474985
ELH000187,474986
ELH000187,474987
ELH000187,498923
ELH000187,541836
ELH000187,541837
ELH000187,569369
ELH000187,649229
ELH000187,657224
ELH000187,785762
ELH000187,717279
ELH000187,726808
ELH000187,757286
ELH000187,761935
ELH000187,762075
ELH000187,755608
ELH000187,797808
ELH000187,793112
ELH000187,840790
ELH000187,845184
ELH000187,841635
ELH000187,840308
ELH000187,844605
ELH000187,943695
ELH000187,935670
ELH000187,999434
ELH000187,1021516
ELH000187,1025318
ELH000187,1039527
ELH000187,1038789
ELH000187,1036260
ELH000187,1079001
ELH000187,1084155
ELH000187,1082731
ELH000187,1086673
ELH000187,1077504
ELH000187,1119380
ELH000187,1110220
ELH000187,1132335
ELH000187,1133166
ELH000187,1161052
ELH000187,1143893
ELH000187,1166152
ELH000187,1370305
ELH000187,1362283
ELH000187,1387080
ELH000187,1419132
ELH000187,1447755
ELH000187,1505230
ELH000187,1427602
ELH000187,1411689
ELH000187,1428849
ELH000187,1495380
ELH000187,1495680
ELH000187,1405226
ELH000187,1516490
ELH000187,1445844
ELH000187,1434718
ELH000187,1610566
ELH000187,1643113
ELH000187,1553746
ELH000187,1570499
ELH000187,1657747
ELH000187,1542014
ELH000187,1577475
ELH000187,1589292
ELH000187,1590897
ELH000187,1591578
ELH000187,1650431
ELH000187,1560305
ELH000187,1589721
ELH000187,1565441
ELH000187,1606638
ELH000187,1613037
ELH000187,1530093
ELH000187,1717675
ELH000187,1720609
ELH000187,1804705
ELH000187,2155344
ELH000187,2163521
ELH000187,2172946
ELH000187,2190696
ELH000187,2184865
ELH000187,2196291
ELH000187,2201569
ELH000187,2194065
ELH000187,1900373
ELH000187,1899955
ELH000187,1914515
ELH000187,1933322
ELH000187,1940383
ELH000187,1953180
ELH000187,1953319
ELH000187,1957897
ELH000187,1979962
ELH000187,1993224
ELH000187,2000004
ELH000187,2041799
ELH000187,2057666
ELH000187,2068900
ELH000187,2070845
ELH000187,2084419
ELH000187,2085127
ELH000187,2098881
ELH000187,2135023
ELH000187,2444204
ELH000187,2712338
ELH000187,2718997
ELH000187,2709670
ELH000187,2744098
ELH000187,2751358
ELH000187,2793560
ELH000187,2800923
ELH000187,2804288
ELH000187,2895395
ELH000187,2916196
ELH000187,2914892
ELH000187,2956958
ELH000187,2965436
ELH000187,2989959
ELH000187,3000712
ELH000187,3001750
ELH000187,3024027
ELH000187,3655927
ELH000187,3648899
ELH000187,3661218
ELH000187,3666144
ELH000187,3668873
ELH000187,3670188
ELH000187,3678541
ELH000187,3681702
ELH000187,3673826
ELH000187,3696925
ELH000187,3692689
ELH000187,3705336
ELH000187,3728435
ELH000187,3779812
ELH000187,474984
ELH000187,541833
ELH000187,541835
ELH000187,541834
ELH000187,580430
ELH000187,571219
ELH000187,661966
ELH000187,643389
ELH000187,665523
ELH000187,750143
ELH000187,761832
ELH000187,765935
ELH000187,765078
ELH000187,798021
ELH000187,804376
ELH000187,857785
ELH000187,855896
ELH000187,847660
ELH000187,848364
ELH000187,848149
ELH000187,1003637
ELH000187,1018077
ELH000187,1033244
ELH000187,1034906
ELH000187,1054739
ELH000187,1083639
ELH000187,1094744
ELH000187,1087790
ELH000187,1103557
ELH000187,1116173
ELH000187,1116359
ELH000187,1114206
ELH000187,1099339
ELH000187,1134626
ELH000187,1135696
ELH000187,1156096
ELH000187,1158194
ELH000187,1160489
ELH000187,1144195
ELH000187,1149766
ELH000187,1148641
ELH000187,1476682
ELH000187,1494605
ELH000187,1414540
ELH000187,1504750
ELH000187,1397298
ELH000187,1403256
ELH000187,1429509
ELH000187,1492970
ELH000187,1616281
ELH000187,1616631
ELH000187,1570320
ELH000187,1540108
ELH000187,1563184
ELH000187,1638299
ELH000187,1622584
ELH000187,1645793
ELH000187,1593519
ELH000187,1650241
ELH000187,1638531
ELH000187,1640257
ELH000187,1541228
ELH000187,1717282
ELH000187,2147159
ELH000187,2153675
ELH000187,2171575
ELH000187,2176328
ELH000187,2167125
ELH000187,2187626
ELH000187,2192639
ELH000187,2194196
ELH000187,2413858
ELH000187,1895608
ELH000187,1899850
ELH000187,1934417
ELH000187,1930177
ELH000187,1932139
ELH000187,1940934
ELH000187,1949744
ELH000187,1956956
ELH000187,1956568
ELH000187,1969501
ELH000187,1976875
ELH000187,1972783
ELH000187,1980913
ELH000187,1986964
ELH000187,1994652
ELH000187,2024860
ELH000187,2060539
ELH000187,2065156
ELH000187,2061475
ELH000187,2068453
ELH000187,2088770
ELH000187,2112827
ELH000187,2101982
ELH000187,2105280
ELH000187,2758317
ELH000187,2801653
ELH000187,2817660
ELH000187,2858686
ELH000187,2873733
ELH000187,2877035
ELH000187,2879667
ELH000187,2919268
ELH000187,2916541
ELH000187,2973455
ELH000187,3376436
ELH000187,3604351
ELH000187,3616850
ELH000187,3623905
ELH000187,3619126
ELH000187,3637003
ELH000187,3652850
ELH000187,3654535
ELH000187,3653344
ELH000187,3670411
ELH000187,3659739
ELH000187,3680255
ELH000187,3681492
ELH000187,3689905
ELH000187,3689457
ELH000187,3708316
ELH000187,3705267
ELH000187,3718592
ELH000189,18258
ELH000189,1027587
ELH000189,1301340
ELH000189,1339680
ELH000189,1339681
ELH000189,18255
ELH000189,18260
ELH000189,1027623
ELH000195,665086
ELH000195,658475
ELH000195,720253
ELH000195,728570
ELH000195,743721
ELH000195,738816
ELH000195,762561
ELH000195,755385
ELH000195,849322
ELH000195,849944
ELH000195,937255
ELH000195,933513
ELH000195,962137
ELH000195,1008047
ELH000195,1025018
ELH000195,1054524
ELH000195,1061770
ELH000195,1053480
ELH000195,1112690
ELH000195,1111347
ELH000195,1140003
ELH000195,1156307
ELH000195,1150071
ELH000195,1165019
ELH000195,1524827
ELH000195,1364394
ELH000195,1393948
ELH000195,1582414
ELH000195,1651354
ELH000195,1602048
ELH000195,1643873
ELH000195,1582061
ELH000195,1595613
ELH000195,1608580
ELH000195,1531606
ELH000195,1719603
ELH000195,2161684
ELH000195,2165996
ELH000195,2192787
ELH000195,2199144
ELH000195,2416650
ELH000195,1907215
ELH000195,1925945
ELH000195,1958617
ELH000195,1994123
ELH000195,2027029
ELH000195,2026625
ELH000195,2067574
ELH000195,2079045
ELH000195,2080622
ELH000195,2100260
ELH000195,2128933
ELH000195,2716658
ELH000195,2749837
ELH000195,2762831
ELH000195,2799975
ELH000195,2794279
ELH000195,2818622
ELH000195,2844104
ELH000195,2917112
ELH000195,2976755
ELH000195,2993362
ELH000195,3023417
ELH000195,3624664
ELH000195,3631974
ELH000195,3654180
ELH000195,3677672
ELH000195,3682944
ELH000195,3692472
ELH000195,140454
ELH000195,541956
ELH000195,662967
ELH000195,655353
ELH000195,718840
ELH000195,739536
ELH000195,766542
ELH000195,941961
ELH000195,1005750
ELH000195,1014681
ELH000195,1015162
ELH000195,1085225
ELH000195,1132840
ELH000195,1149045
ELH000195,1255416
ELH000195,1484441
ELH000195,1495678
ELH000195,1544789
ELH000195,1594625
ELH000195,2194957
ELH000195,1927053
ELH000195,1948213
ELH000195,1960052
ELH000195,1956050
ELH000195,2004822
ELH000195,2030748
ELH000195,2956790
ELH000195,2989701
ELH000195,3015428
ELH000195,3662784
ELH000195,3675991
ELH000195,3684104
ELH000195,3696186
ELH000195,3702342
ELH000195,3718379
ELH000195,3719286
ELH000196,684744
ELH000196,684745
ELH000202,415448
ELH000202,415451
ELH000202,453939
ELH000202,453937
ELH000202,453938
ELH000202,580574
ELH000202,570024
ELH000202,573292
ELH000202,658201
ELH000202,664735
ELH000202,931578
ELH000202,946863
ELH000202,937632
ELH000202,1004316
ELH000202,2197465
ELH000202,2431791
ELH000202,2678092
ELH000202,3584418
ELH000202,3584424
ELH000202,239558
ELH000202,239557
ELH000202,239556
ELH000202,239555
ELH000202,239554
ELH000202,239553
ELH000202,239562
ELH000202,239563
ELH000202,239561
ELH000202,415453
ELH000202,415458
ELH000202,415459
ELH000202,415452
ELH000202,415460
ELH000202,453941
ELH000202,453924
ELH000202,453931
ELH000202,453925
ELH000202,524558
ELH000202,524627
ELH000202,570977
ELH000202,596587
ELH000202,654434
ELH000202,639085
ELH000202,646239
ELH000202,656059
ELH000202,641865
ELH000202,652794
ELH000202,697025
ELH000202,696061
ELH000202,844478
ELH000202,834599
ELH000202,952970
ELH000202,946469
ELH000202,951510
ELH000202,964398
ELH000202,969871
ELH000202,1003202
ELH000202,1040898
ELH000202,1499997
ELH000202,1473478
ELH000202,1487065
ELH000202,1418325
ELH000202,1431454
ELH000202,1436165
ELH000202,2146149
ELH000202,2427775
ELH000202,2084472
ELH000202,2572079
ELH000202,2573189
ELH000202,2576566
ELH000202,2724788
ELH000202,2767387
ELH000202,2907237
ELH000202,3240228
ELH000202,3584469
ELH000202,3584474
ELH000202,3584491
ELH000202,3584541
ELH000202,3584548
ELH000202,3584558
ELH000202,3584567
ELH000202,3584609
ELH000202,3584612
ELH000202,3584615
ELH000203,1678875
ELH000203,1678933
ELH000205,193357
ELH000205,286610
ELH000205,375652
ELH000205,385608
ELH000205,468250
ELH000205,617853
ELH000205,617852
ELH000205,617851
ELH000205,617854
ELH000205,655743
ELH000205,707467
ELH000205,707004
ELH000205,848730
ELH000205,1326971
ELH000216,998074
ELH000220,1333181
ELH000221,1333181
ELH000230,547815
ELH000230,547814
ELH000236,652328
ELH000236,1411371
ELH000236,1505343
ELH000237,389968
ELH000237,390702
ELH000237,383072
ELH000237,516659
ELH000237,542122
ELH000237,1170538
ELH000237,1364291
ELH000237,1486917
ELH000237,1361709
ELH000001,291381
ELH000001,291382
ELH000001,291385
ELH000001,291386
ELH000001,291387
ELH000001,291384
ELH000001,876134
ELH000001,876135
ELH000001,876136
ELH000001,876137
ELH000001,876272
ELH000001,93991
ELH000001,93992
ELH000001,291394
ELH000001,291395
ELH000001,291398
ELH000001,291403
ELH000001,291405
ELH000001,291407
ELH000001,291415
ELH000001,291392
ELH000001,291420
ELH000001,291425
ELH000001,291431
ELH000001,291430
ELH000001,291433
ELH000001,291434
ELH000001,291435
ELH000001,291437
ELH000001,291440
ELH000001,291393
ELH000001,291388
ELH000001,291397
ELH000001,291401
ELH000001,291408
ELH000001,291409
ELH000001,291410
ELH000001,291389
ELH000001,291443
ELH000001,291399
ELH000001,291413
ELH000001,291445
ELH000001,291390
ELH000001,291414
ELH000001,291406
ELH000001,291419
ELH000001,291447
ELH000001,291427
ELH000001,291450
ELH000001,291429
ELH000001,291400
ELH000001,291402
ELH000001,291412
ELH000001,291432
ELH000001,291417
ELH000001,291404
ELH000001,291421
ELH000001,291422
ELH000001,291438
ELH000001,291411
ELH000001,291424
ELH000001,291444
ELH000001,291416
ELH000001,291426
ELH000001,291418
ELH000001,291423
ELH000001,291448
ELH000001,291428
ELH000001,291436
ELH000001,291439
ELH000001,291441
ELH000001,291442
ELH000001,291446
ELH000001,291449
ELH000001,291451
ELH000001,439589
ELH000001,557174
ELH000001,554036
ELH000001,556615
ELH000001,726670
ELH000001,723169
ELH000001,738558
ELH000001,738787
ELH000001,738317
ELH000001,775570
ELH000001,796032
ELH000001,876273
ELH000001,876274
ELH000001,876275
ELH000001,876276
ELH000001,874285
ELH000001,874286
ELH000001,874287
ELH000001,874288
ELH000001,874289
ELH000001,874290
ELH000001,875221
ELH000001,875222
ELH000001,875223
ELH000001,875224
ELH000001,875225
ELH000001,876177
ELH000001,876178
ELH000001,876179
ELH000001,876321
ELH000001,876322
ELH000001,876323
ELH000001,874351
ELH000001,874352
ELH000001,874353
ELH000001,875275
ELH000001,875276
ELH000001,876231
ELH000001,876232
ELH000001,876233
ELH000001,876234
ELH000001,876235
ELH000001,876236
ELH000001,876363
ELH000001,876364
ELH000001,876365
ELH000001,876366
ELH000001,874406
ELH000001,874407
ELH000001,875315
ELH000001,875316
ELH000001,875317
ELH000001,875318
ELH000001,875319
ELH000001,875362
ELH000001,875363
ELH000001,875364
ELH000001,875365
ELH000001,875366
ELH000001,876396
ELH000001,876397
ELH000001,876398
ELH000001,876399
ELH000001,876400
ELH000001,876401
ELH000001,874493
ELH000001,874494
ELH000001,874495
ELH000001,874496
ELH000001,1034868
ELH000001,1079117
ELH000001,1080883
ELH000001,1106438
ELH000001,1100263
ELH000001,1108915
ELH000001,1121919
ELH000001,1130030
ELH000001,1129807
ELH000001,1161625
ELH000001,1368602
ELH000001,1369372
ELH000001,1505569
ELH000001,1376132
ELH000001,1407245
ELH000001,1618338
ELH000001,1672886
ELH000001,1629373
ELH000001,1581181
ELH000001,1620962
ELH000001,1661283
ELH000001,1545646
ELH000001,1586348
ELH000001,1666633
ELH000001,1567333
ELH000001,1556784
ELH000001,1547569
ELH000001,1598639
ELH000001,2421117
ELH000001,2415246
ELH000001,2418660
ELH000001,1981504
ELH000001,1996486
ELH000001,1999496
ELH000001,2038385
ELH000001,2067167
ELH000001,2080573
ELH000001,2081504
ELH000001,2117748
ELH000001,2674737
ELH000001,2707120
ELH000001,2721622
ELH000001,2732106
ELH000001,2741596
ELH000001,2749000
ELH000001,2844810
ELH000001,2883583
ELH000001,2918041
ELH000001,2980019
ELH000001,3022645
ELH000001,3065883
ELH000001,3574265
ELH000001,3633572
ELH000001,11943
ELH000001,11946
ELH000001,93982
ELH000001,93985
ELH000001,93987
ELH000001,93989
ELH000001,93990
ELH000001,94014
ELH000001,94015
ELH000001,94016
ELH000001,94017
ELH000001,128885
ELH000001,166981
ELH000001,193635
ELH000001,203669
ELH000001,224073
ELH000001,291454
ELH000001,291453
ELH000001,389399
ELH000001,439588
ELH000001,457145
ELH000001,457146
ELH000001,516771
ELH000001,551600
ELH000001,555243
ELH000001,552494
ELH000001,550402
ELH000001,582428
ELH000001,570521
ELH000001,623330
ELH000001,635311
ELH000001,635310
ELH000001,718982
ELH000001,736451
ELH000001,752702
ELH000001,755214
ELH000001,755055
ELH000001,799627
ELH000001,801528
ELH000001,844162
ELH000001,864493
ELH000001,862554
ELH000001,875426
ELH000001,937045
ELH000001,967833
ELH000001,965930
ELH000001,977616
ELH000001,977618
ELH000001,984205
ELH000001,983638
ELH000001,1043079
ELH000001,1045029
ELH000001,1035264
ELH000001,1067714
ELH000001,1076295
ELH000001,1072213
ELH000001,1080046
ELH000001,1093925
ELH000001,1083051
ELH000001,1078700
ELH000001,1086538
ELH000001,1086900
ELH000001,1089616
ELH000001,1077736
ELH000001,1089784
ELH000001,1100142
ELH000001,1104043
ELH000001,1104499
ELH000001,1105769
ELH000001,1120303
ELH000001,1129224
ELH000001,1129604
ELH000001,1136777
ELH000001,1122244
ELH000001,1159211
ELH000001,1141644
ELH000001,1146039
ELH000001,1168024
ELH000001,1333259
ELH000001,1342860
ELH000001,1342939
ELH000001,1445985
ELH000001,1473470
ELH000001,1422720
ELH000001,1477250
ELH000001,1421465
ELH000001,1453507
ELH000001,1451318
ELH000001,1358173
ELH000001,1458115
ELH000001,1485544
ELH000001,1487469
ELH000001,1381528
ELH000001,1610552
ELH000001,1536735
ELH000001,1579562
ELH000001,1613737
ELH000001,1608351
ELH000001,1585559
ELH000001,1623461
ELH000001,1661169
ELH000001,1663061
ELH000001,1559005
ELH000001,1573113
ELH000001,1550870
ELH000001,1652775
ELH000001,1669951
ELH000001,1628374
ELH000001,1529278
ELH000001,1569995
ELH000001,1604502
ELH000001,1606376
ELH000001,1540011
ELH000001,1634076
ELH000001,1568781
ELH000001,1647392
ELH000001,1667680
ELH000001,1572776
ELH000001,1724641
ELH000001,1725377
ELH000001,1726224
ELH000001,2145387
ELH000001,2146776
ELH000001,2162203
ELH000001,2151227
ELH000001,2159649
ELH000001,2158962
ELH000001,2165600
ELH000001,2414214
ELH000001,1907311
ELH000001,1906704
ELH000001,1930031
ELH000001,1939334
ELH000001,1940917
ELH000001,1952432
ELH000001,1970910
ELH000001,1980735
ELH000001,1987190
ELH000001,1979680
ELH000001,1999778
ELH000001,2017693
ELH000001,2034182
ELH000001,2060661
ELH000001,2069080
ELH000001,2071566
ELH000001,2063315
ELH000001,2064599
ELH000001,2111200
ELH000001,2115556
ELH000001,2119069
ELH000001,2122769
ELH000001,2131220
ELH000001,2674731
ELH000001,2674734
ELH000001,2674738
ELH000001,2674741
ELH000001,2705227
ELH000001,2694532
ELH000001,2708485
ELH000001,2719098
ELH000001,2728516
ELH000001,2731613
ELH000001,2744482
ELH000001,2755871
ELH000001,2768960
ELH000001,2766435
ELH000001,2788043
ELH000001,2799778
ELH000001,2810005
ELH000001,2829485
ELH000001,2819848
ELH000001,2820071
ELH000001,2822829
ELH000001,2836218
ELH000001,2830737
ELH000001,2830360
ELH000001,2836652
ELH000001,2853645
ELH000001,2852195
ELH000001,2858044
ELH000001,2863331
ELH000001,2865341
ELH000001,2881847
ELH000001,2875993
ELH000001,2904467
ELH000001,2898983
ELH000001,2900438
ELH000001,2907289
ELH000001,2918262
ELH000001,2959458
ELH000001,2977697
ELH000001,3000410
ELH000001,3005783
ELH000001,3009247
ELH000001,3006299
ELH000001,3012642
ELH000001,3016065
ELH000001,3022597
ELH000001,3065184
ELH000001,3233363
ELH000001,3233387
ELH000001,3239659
ELH000001,3241276
ELH000001,3241278
ELH000001,3574696
ELH000001,3621937
ELH000001,3633574
ELH000001,3652272
ELH000001,3657811
ELH000001,3712797
ELH000002,166983
ELH000002,551754
ELH000002,550690
ELH000002,801529
ELH000002,1092376
ELH000002,1389784
ELH000002,2155820
