LOC105379404	105379404
LOC101929762	101929762
LOC107986193	107986193
LINC01061	401149
LOC107986192	107986192
LOC105377397	105377397
LINC01365	101927007
LINC02502	100996694
LOC124900769	124900769
LOC124900770	124900770
MAD2L1-DT	121009649
LOC124900771	124900771
LOC105377399	105377399
NDNF-AS1	105377400
LOC107986309	107986309
LOC107986310	107986310
LOC105377401	105377401
LOC105377402	105377402
PP12613	100192379
BBS7-DT	119545622
LOC102724158	102724158
LOC112268469	112268469
IL21-AS1	100996941
LOC124900773	124900773
LOC105377404	105377404
LOC124900772	124900772
LOC124900774	124900774
LINC02435	107986311
LOC105377405	105377405
LINC01091	285419
LOC124900775	124900775
LOC124900776	124900776
LOC105377407	105377407
LOC105377406	105377406
LOC105377408	105377408
LINC02516	101927087
LINC02379	101927109
LOC105377409	105377409
LOC105377410	105377410
LOC124900777	124900777
LOC105377411	105377411
LOC102724210	102724210
LOC107986312	107986312
LOC105377412	105377412
LOC105377414	105377414
LINC02615	100507487
LOC101927259	101927259
LOC124900778	124900778
LOC105377416	105377416
LOC105377417	105377417
LOC124900779	124900779
LINC02466	101927282
LINC02465	107986313
LOC105377418	105377418
LINC02479	105377420
LOC105377422	105377422
LOC105377423	105377423
LINC02377	105377424
LOC124900860	124900860
LOC124900859	124900859
SNHG27	101927305
LOC105377425	105377425
LOC105377428	105377428
LINC01256	104355285
LOC124900861	124900861
LOC124900862	124900862
LOC105377431	105377431
PCDH10-DT	101927359
LOC124900863	124900863
LINC02462	105377434
LOC105377436	105377436
LOC105377438	105377438
LOC105377437	105377437
LINC02485	105377439
LINC00613	100507528
LOC124900864	124900864
LINC02511	105377441
LINC02510	729307
LOC105377442	105377442
LINC02172	105377443
LOC101927414	101927414
LOC107986314	107986314
LOC105377444	105377444
LOC105377445	105377445
LOC107986315	107986315
LOC105377447	105377447
LINC00616	641365
SLC7A11-AS1	641364
LINC00499	100874047
LOC105377448	105377448
LOC124900780	124900780
LOC105379412	105379412
RAB33B-AS1	107984036
LOC105377451	105377451
LOC105377622	105377622
QKILA	101927490
LOC124900781	124900781
LOC124900782	124900782
LOC105377452	105377452
LOC124900783	124900783
LOC101927516	101927516
LOC124900784	124900784
SCOC-AS1	100129858
LOC124900785	124900785
LOC124900787	124900787
LOC124900786	124900786
LINC02432	100507639
LINC02276	105377456
LOC101927613	101927613
LOC105377457	105377457
USP38-DT	105377623
LOC124900788	124900788
SMARCA5-AS1	100128055
LOC105377458	105377458
LOC105377459	105377459
LOC101927636	101927636
LOC124900790	124900790
LOC105377460	105377460
LOC105377462	105377462
HHIP-AS1	646576
LOC124900791	124900791
LOC124900792	124900792
LOC124900793	124900793
LOC124900794	124900794
LOC105377465	105377465
LINC02266	105377466
SMAD1-AS2	101927659
SMAD1-AS1	104326058
LOC285422	285422
LINC02491	105377467
LOC105377468	105377468
LOC105377469	105377469
LINC01095	100505545
LOC105377472	105377472
LOC105377474	105377474
LOC105377473	105377473
LOC105377475	105377475
LOC105377476	105377476
LOC124900795	124900795
LOC124900796	124900796
LINC02507	105377477
TMEM184C-DT	121009648
LOC102724672	102724672
LOC124900798	124900798
LOC107986195	107986195
LOC105377483	105377483
LOC124900797	124900797
LOC105377481	105377481
LOC105377480	105377480
LINC02430	107986319
LINC02355	101927849
LOC107986320	107986320
LOC105377479	105377479
LOC729558	729558
LOC107986196	107986196
LOC105377485	105377485
LOC124900799	124900799
FHIP1A-DT	105377486
LOC107986197	107986197
LOC127898557	127898557
LOC105377488	105377488
LOC102724700	102724700
LOC127898556	127898556
LINC03074	100505685
LINC02273	100996286
LOC124900800	124900800
LOC105377489	105377489
LOC105377490	105377490
LOC105377492	105377492
FBXW7-AS1	102191832
MIR4453HG	54553
LOC105377495	105377495
LOC729870	729870
LOC105377496	105377496
LOC105377498	105377498
LOC105377499	105377499
LOC101927947	101927947
LOC124900169	124900169
LOC105377500	105377500
LOC105377501	105377501
NPY2R-AS1	107986321
LOC105377502	105377502
MAP9-AS1	102724776
LOC105377503	105377503
LOC105377505	105377505
LOC105377504	105377504
LOC105377506	105377506
LOC105377507	105377507
LOC102724785	102724785
LOC105377508	105377508
LINC02272	107986322
LOC107986238	107986238
LINC02433	340017
LOC105377509	105377509
LOC124900801	124900801
GASK1B-AS1	285505
LOC101928007	101928007
LOC105377510	105377510
LOC124900802	124900802
LOC107986324	107986324
LOC105379457	105379457
LINC02233	109729132
LOC107986239	107986239
LINC02477	105377512
LOC105377513	105377513
LOC105377514	105377514
LOC105377515	105377515
LOC101928052	101928052
LOC124900803	124900803
LOC124900804	124900804
LOC105377516	105377516
LOC101928081	101928081
LOC105377517	105377517
LOC124900805	124900805
LOC107986325	107986325
FAM218A	152756
LOC105377519	105377519
LOC105377520	105377520
LOC124900806	124900806
LINC01179	101928151
LOC101928131	101928131
LOC105377521	105377521
LOC105377523	105377523
LOC124900170	124900170
LOC105377524	105377524
LOC107986198	107986198
LOC124900807	124900807
PALLD-AS1	107986199
LOC124900808	124900808
LOC124900809	124900809
LOC102723331	102723331
LOC107986200	107986200
CBR4-DT	121009646
LOC105377527	105377527
LOC105377529	105377529
LOC107986240	107986240
LOC124900810	124900810
LOC105377530	105377530
LINC02275	100506085
LOC101928198	101928198
LOC107986326	107986326
LINC01612	101928223
LINC02512	107986241
LINC02382	100506107
LOC124900869	124900869
LINC02431	100506122
LOC105377534	105377534
LINC02504	101928288
LOC105377535	105377535
LINC02174	105377536
LOC441052	441052
LOC124900811	124900811
GALNTL6-AS1	101928314
LOC107986201	107986201
GALNT7-DT	101930370
LOC124900812	124900812
SAP30-DT	105377540
LOC112268474	112268474
LOC112267917	112267917
LOC101928409	101928409
LOC124900815	124900815
HAND2-AS1	79804
LOC124900816	124900816
LOC107986203	107986203
LINC02269	101928478
LOC105377543	105377543
LOC105377544	105377544
LOC105377546	105377546
LOC107986204	107986204
LINC02268	101928509
LOC105377547	105377547
LOC105377548	105377548
LOC124900870	124900870
LOC105377549	105377549
LOC105377551	105377551
LOC101928551	101928551
LOC124900871	124900871
LOC105377552	105377552
LOC124900872	124900872
GPM6A-DT	101928590
LOC107984113	107984113
SPCS3-AS1	116435303
LOC124900817	124900817
HAFML	105377555
LINC02509	105377556
LOC105377557	105377557
LOC105377558	105377558
AGA-DT	285500
LOC105377559	105377559
LINC01098	285501
LOC105377560	105377560
LINC01099	101928656
LOC105377561	105377561
LOC105377562	105377562
LOC105377563	105377563
LOC124900818	124900818
LOC124900623	124900623
LOC124900819	124900819
LOC105377567	105377567
LOC105377565	105377565
LOC124900820	124900820
LOC105377568	105377568
LOC124900821	124900821
LINC00290	728081
LINC02500	101928679
LOC107986205	107986205
LOC124900822	124900822
TENM3-AS2	105377573
TENM3-AS1	90768
LOC105377572	105377572
LOC105377571	105377571
LOC105377576	105377576
LOC105377577	105377577
LOC107986327	107986327
LOC112268472	112268472
LOC107986328	107986328
LOC105377578	105377578
WWC2-AS2	152641
WWC2-AS1	101928734
LOC124900823	124900823
ING2-DT	389247
LOC101929996	101929996
LOC105377580	105377580
LOC105377581	105377581
LOC124900824	124900824
LOC107986330	107986330
LOC124900826	124900826
LOC105377582	105377582
LOC105377584	105377584
LOC124900825	124900825
LINC02363	728175
LINC02362	102723766
IRF2-DT	117134601
LINC02427	105377585
LINC02365	105377586
LOC105377587	105377587
MIR3945HG	731424
LINC01093	100506229
LINC02437	107986333
LINC02436	101928877
LOC105377588	105377588
LOC124900827	124900827
LOC105377590	105377590
SORBS2-AS1	125177376
LOC101928929	101928929
LOC124900828	124900828
LOC124900830	124900830
LOC124900829	124900829
LOC124900171	124900171
FLJ38576	651430
LOC124900873	124900873
F11-AS1	285441
LOC124900874	124900874
LOC105377596	105377596
LOC107986334	107986334
LOC124900875	124900875
LOC124900877	124900877
LOC102723906	102723906
LOC105377599	105377599
LOC124900876	124900876
LOC124900878	124900878
LINC02374	105377600
LOC107986335	107986335
LOC339975	339975
LINC02514	105377602
LINC02515	102723920
LINC02492	100506272
LOC105377604	105377604
LOC124900879	124900879
LOC105377603	105377603
LOC107983963	107983963
LOC124900880	124900880
LOC124900881	124900881
LOC107986337	107986337
LINC02434	105377606
LOC105377607	105377607
LOC105377608	105377608
LOC105377609	105377609
LINC01060	401164
LOC101930028	101930028
LINC02508	105377610
LOC105377611	105377611
LOC105377612	105377612
LOC105377613	105377613
LOC124900838	124900838
LOC105377614	105377614
LOC105377615	105377615
LINC01262	101928971
LOC105377616	105377616
FRG1-DT	728339
LOC124900882	124900882
LOC105377619	105377619
LINC01596	105377617
DBET	100419743
LOC107986338	107986338
LOC124900928	124900928
LOC105374602	105374602
LOC124900929	124900929
PDCD6-DT	102467073
PDCD6-AHRR	116412618
EXOC3-AS1	116349
LOC124900930	124900930
SLC9A3-OT1	25845
SLC9A3-AS1	100288152
LOC107986395	107986395
LOC105374606	105374606
LOC105374607	105374607
LOC105374608	105374608
CEP72-DT	100996325
LOC101929898	101929898
LOC124900931	124900931
LINC02982	100506688
LOC124900932	124900932
LOC107986396	107986396
TERLR1	101928857
LINC01511	100506791
LOC124901162	124901162
LOC124901161	124901161
LOC107986397	107986397
LOC105374614	105374614
LOC101929003	101929003
LINC02116	101929034
LOC124901164	124901164
IRX4-AS1	101929056
CTD-2194D22.4	101929081
LOC105374618	105374618
LOC124901166	124901166
LOC100506858	100506858
LOC124901167	124901167
LSINCT5	101234261
IRX2-DT	153571
LOC105374620	105374620
LOC107983966	107983966
LOC107984098	107984098
LOC105374621	105374621
LINC01377	102467074
LINC01019	285577
LINC02162	105374624
LINC01017	102467075
LOC107986399	107986399
LOC105374625	105374625
LOC105374626	105374626
LINC02063	105374627
LOC124901168	124901168
LOC124901169	124901169
LOC107986400	107986400
LINC02114	101929153
LOC105374629	105374629
LOC105374630	105374630
LINC01020	340094
LINC02121	105374631
ADAMTS16-DT	101929176
LOC101929200	101929200
LOC105374634	105374634
LOC105374636	105374636
LINC02145	401172
LOC124900933	124900933
LOC105374639	105374639
LINC01018	255167
LOC124900934	124900934
LINC02102	100505625
LOC107986401	107986401
LOC102724943	102724943
LINC02236	109729133
LOC105374641	105374641
LOC105374642	105374642
LINC02196	107986402
LOC124900935	124900935
LOC105374643	105374643
LOC105379638	105379638
LINC02123	101929261
LOC105374645	105374645
LINC02142	105374644
LOC107986403	107986403
LOC105374646	105374646
LOC124900936	124900936
LOC124900937	124900937
LOC102723339	102723339
LINC02226	729506
MIR4458HG	100505738
LOC105374647	105374647
LOC101929307	101929307
LINC02199	101929284
LOC124901170	124901170
SEMA5A-AS1	101929338
SNHG18	100505806
LOC101929359	101929359
LOC124900938	124900938
LINC02112	285692
LOC105374649	105374649
LINC02221	105374648
LOC107986405	107986405
LOC124900939	124900939
LOC105374651	105374651
MARCHF6-DT	101929977
ROPN1L-AS1	100505845
LINC02212	101929412
LINC02213	389273
DAP-DT	105374652
CTD-2154B17.1	102723441
LOC105374654	105374654
LOC105374656	105374656
LOC105374655	105374655
LINC01194	404663
LOC124900941	124900941
LOC105374657	105374657
LINC02220	105374658
LOC105374659	105374659
LOC105374660	105374660
LOC124900942	124900942
LOC124900943	124900943
OTULIN-DT	728178
LOC100130744	100130744
LOC124900944	124900944
LOC105374661	105374661
LOC107986376	107986376
LINC02149	101929454
LOC124900945	124900945
CTD-2350J17.1	101929472
LOC124900946	124900946
LOC107986343	107986343
LOC107986406	107986406
MARCHF11-AS1	107986407
LOC105379640	105379640
MARCHF11-DT	401176
LINC02150	101929505
RETREG1-AS1	101929524
LOC124900947	124900947
BASP1-AS1	285696
LOC105374664	105374664
LINC02111	401177
LINC02217	101929544
LINC02218	102723526
LOC105374666	105374666
LINC02223	646241
LINC02100	107986408
LOC105374669	105374669
LOC105374672	105374672
LOC124900948	124900948
CDH18-AS1	102725105
LINC02241	105374676
LINC02146	105374677
LOC105374673	105374673
LOC105374678	105374678
LOC102723561	102723561
LOC124900950	124900950
LOC124900951	124900951
LOC124900949	124900949
LOC105374685	105374685
LOC105374683	105374683
LOC107986345	107986345
LOC105374682	105374682
LOC105374681	105374681
LOC101929617	101929617
LOC105374686	105374686
LOC105374687	105374687
LOC105374688	105374688
LOC124901171	124901171
LOC124901158	124901158
LOC107986377	107986377
LOC124901172	124901172
LINC02899	439936
LOC124901173	124901173
LOC105374689	105374689
LOC124901174	124901174
LINC02239	340107
LINC02228	105374694
LINC02211	105374693
LOC124901175	124901175
LOC124901176	124901176
LOC124901159	124901159
LOC105374695	105374695
PURPL	643401
LOC124901177	124901177
LOC105374696	105374696
LINC02103	105374698
LOC105374701	105374701
LOC107986409	107986409
LOC101929645	101929645
LOC105374699	105374699
LINC02109	101929660
LINC02064	101929681
LOC105374702	105374702
LOC105374703	105374703
LOC105374704	105374704
LOC105374705	105374705
LOC105374706	105374706
LOC105374707	105374707
LOC124901160	124901160
LOC124901179	124901179
LOC124900952	124900952
LOC105374709	105374709
LOC124900953	124900953
LOC105374711	105374711
LOC124900954	124900954
LINC02061	105374714
LOC124900956	124900956
LOC124900955	124900955
LINC02120	340113
LOC105374715	105374715
LINC02160	105374716
LOC124900637	124900637
TARS1-DT	107986411
LOC105374717	105374717
C1QTNF3-AMACR	100534612
LOC105374719	105374719
LOC124900957	124900957
LOC124900958	124900958
LOC105374721	105374721
RAI14-DT	105374723
LOC124900960	124900960
TTC23L-AS1	101929704
LOC124900959	124900959
LOC124900961	124900961
LOC105374724	105374724
CAPSL-DT	100506406
NADK2-AS1	101056700
LOC124900962	124900962
LOC124900963	124900963
SLC1A3-AS1	107986412
NIPBL-DT	646719
CPLANE1-AS1	105374727
GDNF-AS1	100861519
LINC02117	105374728
LINC02110	105374729
LINC02107	105374731
LOC105374730	105374730
LINC02119	101929745
LOC124900966	124900966
EGFLAM-AS4	100852408
EGFLAM-AS2	100506475
EGFLAM-AS1	100874117
LOC124900965	124900965
LOC105374732	105374732
LOC124900964	124900964
LIFR-AS1	100506495
LOC105374735	105374735
OSMR-DT	101929768
LINC01265	101926904
LOC107986414	107986414
LINC02104	101926940
LINC00603	102467077
LINC00604	106144578
LOC105374736	105374736
LOC124900967	124900967
LOC105374737	105374737
LOC124900968	124900968
LOC105374739	105374739
LOC124900969	124900969
LOC102723740	102723740
LOC105374740	105374740
LOC102723752	102723752
OXCT1-AS1	100874002
LINC02996	101926960
LOC124900970	124900970
LOC105374745	105374745
FLJ32255	643977
LOC105374746	105374746
ANXA2R-OT1	648987
LOC105374748	105374748
ANXA2R-AS1	153684
LOC100132356	100132356
LOC100506639	100506639
LOC124900972	124900972
C5orf34-AS1	105374749
LOC124900190	124900190
NNT-AS1	100652772
FGF10-AS1	101927075
LINC02224	102723839
MRPS30-DT	100506674
LOC124901180	124901180
LOC124901181	124901181
LINC02106	100287592
LOC107986379	107986379
ISL1-DT	642366
LOC105378959	105378959
LINC02118	105378960
LOC105378961	105378961
LOC105378962	105378962
PELO-AS1	125775243
ITGA2-AS1	121232372
LOC124900974	124900974
MOCS2-DT	257396
LOC107986380	107986380
LOC105378965	105378965
LOC124900975	124900975
LINC02105	105378966
LINC01033	104355136
LINC02998	102467080
LOC105378969	105378969
LOC124900976	124900976
LOC102467081	102467081
LOC105378971	105378971
LOC124900978	124900978
CCNO-DT	121009647
LOC124900979	124900979
LOC107986415	107986415
LOC124900977	124900977
LOC124900980	124900980
IL6ST-DT	441072
LOC105378976	105378976
LOC101928419	101928419
LOC105378977	105378977
LINC01948	102467147
C5orf67	101928448
LOC105378979	105378979
LOC105378980	105378980
LOC124900981	124900981
LOC107986381	107986381
RMEL3	102724122
LNCBRM	100996645
LOC124901182	124901182
LOC101928505	101928505
LINC02225	101928539
LOC124901183	124901183
LINC02101	101928569
LOC105378983	105378983
LOC105378984	105378984
LINC02108	101928600
LOC107986347	107986347
LOC105378988	105378988
LOC107986350	107986350
PART1	25859
LOC124900982	124900982
ERCC8-AS1	105378991
SMIM15-AS1	101928630
LINC02057	105378992
LOC105378993	105378993
LOC105378994	105378994
LOC105378997	105378997
LINC03122	285668
LOC101928651	101928651
LINC03123	100506526
LOC124900983	124900983
LOC105378995	105378995
LOC105378998	105378998
LOC124900610	124900610
IPO11-LRRC70	101180901
LOC107986416	107986416
LOC105378999	105378999
LOC124900984	124900984
LOC124900985	124900985
LOC107986419	107986419
LOC124900987	124900987
LOC401191	401191
LINC02065	101928741
LOC105379004	105379004
LOC124900988	124900988
LOC105379003	105379003
LOC105379002	105379002
LINC02229	101928769
MAST4-AS1	101928794
TILRLS	123706549
LOC124900989	124900989
LOC101928819	101928819
LINC02242	105379006
LINC02997	101928858
LOC105379007	105379007
LOC107986420	107986420
LOC124900990	124900990
LINC02219	102467655
LOC105379013	105379013
LOC105379012	105379012
LOC105379011	105379011
LOC105379010	105379010
LOC124900991	124900991
LOC105379015	105379015
LOC107984116	107984116
LINC02198	101928885
LOC112267932	112267932
LOC101928924	101928924
LOC105379623	105379623
LOC105379021	105379021
LOC105379020	105379020
LOC107986355	107986355
SMN-AS1	130453475
LOC112267942	112267942
LOC105379016	105379016
LINC02197	102724392
LOC105379025	105379025
LOC107987420	107987420
LOC124900999	124900999
LOC105379027	105379027
LOC107986382	107986382
LOC124901000	124901000
LOC105379028	105379028
LOC107986422	107986422
LOC102503427	102503427
TNPO1-DT	121232377
FCHO2-DT	118597832
LOC105379030	105379030
LOC340090	340090
LOC124901002	124901002
LOC105379031	105379031
LINC02230	105379033
LOC107986383	107986383
LINC01386	104355294
BTF3-DT	118568828
LOC107986423	107986423
LOC105379034	105379034
LOC124901003	124901003
LINC02122	105379036
LOC105379035	105379035
LOC124901004	124901004
LINC01335	102503429
LINC01333	101929082
LINC01331	104310351
LOC124901005	124901005
FAM169A-AS1	441086
LOC105379039	105379039
LOC105379040	105379040
LOC124901006	124901006
LOC124901007	124901007
LOC441087	441087
SV2C-AS1	105379041
LOC105379042	105379042
LOC101929109	101929109
NCRUPAR	100302746
ZBED3-AS1	728723
LOC124901008	124901008
LOC124901009	124901009
LOC101929154	101929154
LOC124901010	124901010
SCAMP1-AS1	728769
LOC124900191	124900191
LOC124901012	124901012
LOC124901011	124901011
LOC102724530	102724530
LOC101929201	101929201
LOC107986426	107986426
LOC124901013	124901013
LOC105379047	105379047
LOC124901014	124901014
LOC102724557	102724557
LOC105379048	105379048
LINC01455	105616916
THBS4-AS1	101929215
LOC124901015	124901015
FAM151B-DT	121232370
LINC01337	103689917
LOC107986428	107986428
RASGRF2-AS1	102524628
LOC124901017	124901017
CKMT2-AS1	100131067
LOC107986384	107986384
LOC107986385	107986385
LOC124901018	124901018
LOC124901019	124901019
LOC105379050	105379050
LOC124901020	124901020
LINC01338	102546175
LOC107986430	107986430
LOC105379051	105379051
LOC105379052	105379052
LOC105379053	105379053
VCAN-AS1	105379054
LOC124901021	124901021
LOC107986386	107986386
EDIL3-DT	105379057
LOC105379059	105379059
LOC101929321	101929321
LOC105379061	105379061
LOC105379062	105379062
LOC105379063	105379063
LOC105379064	105379064
LINC02059	100505878
MIR4280HG	117751736
LOC645261	645261
LOC105379065	105379065
LOC101929380	101929380
LINC01949	55338
LOC124901022	124901022
LOC644285	644285
LOC105379066	105379066
LINC02144	105379069
LINC02488	111082994
LOC124901023	124901023
LOC105379070	105379070
TMEM161B-DT	100505894
LINC02060	102546226
MIR9-2HG	645323
MEF2C-AS2	109729137
GSCAR	124901024
MEF2C-AS1	101929423
LOC105379074	105379074
LOC105379073	105379073
LOC107986387	107986387
LINC02161	105379076
LOC124901184	124901184
LOC102724637	102724637
LINC01339	101929495
LOC731157	731157
LOC105379077	105379077
LOC107986432	107986432
LOC107986433	107986433
LUCAT1	100505994
ARRDC3-AS1	100129716
LOC107986434	107986434
LOC105379078	105379078
LOC105379080	105379080
LOC105379082	105379082
LINC02058	107984117
LOC107986388	107986388
LOC124901025	124901025
LOC105379083	105379083
NR2F1-AS1	441094
LOC124901026	124901026
LOC124901027	124901027
LOC124901028	124901028
LOC105379087	105379087
MCTP1-AS1	113523641
LOC105379085	105379085
LOC105379089	105379089
LOC112267933	112267933
LOC105379090	105379090
LOC124901029	124901029
LOC102724720	102724720
LINC01554	202299
LOC105379091	105379091
LOC101929710	101929710
LOC105379096	105379096
LOC105379675	105379675
LOC124901032	124901032
LOC107986365	107986365
LOC124901034	124901034
LOC107986363	107986363
LOC124901031	124901031
LOC124901033	124901033
LIX1-AS1	101926893
LINC01340	102546227
LINC02234	109729164
LINC01846	105379098
RGMB-AS1	503569
LOC105379099	105379099
CHD1-DT	102724810
LOC100289230	100289230
LOC107986436	107986436
LINC02113	102724855
LOC105379101	105379101
LOC105379100	105379100
FAM174A-DT	121232371
LOC107986437	107986437
LOC107986438	107986438
LOC105379102	105379102
LOC124901035	124901035
LOC124901036	124901036
LINC00492	100861468
LINC00491	285708
LOC105379104	105379104
LOC105379105	105379105
LOC124901037	124901037
LINC02115	102467212
LOC105379107	105379107
LOC101930276	101930276
NIHCOLE	107986389
LOC105379109	105379109
LOC105379110	105379110
LINC01950	102467213
LOC124901038	124901038
LOC124901039	124901039
LOC105379114	105379114
LOC107986440	107986440
LINC01023	100652853
LOC124901040	124901040
LOC285638	285638
LOC105379117	105379117
MAN2A1-DT	124901041
LINC01848	100289673
LOC105379119	105379119
LOC105379121	105379121
STARD4-AS1	100505678
LOC105369177	105369177
LOC124901042	124901042
LOC105379122	105379122
NREP-AS1	100873948
EPB41L4A-AS1	114915
LOC124901044	124901044
LOC101927023	101927023
EPB41L4A-DT	54508
LOC124901043	124901043
LINC02200	102467214
LOC102467216	102467216
LOC105379123	105379123
LOC105379126	105379126
LOC124901045	124901045
LOC107986366	107986366
LOC124901046	124901046
LOC107986441	107986441
LOC105379127	105379127
LOC124901047	124901047
LOC101927078	101927078
LINC01957	101927059
LOC105379129	105379129
LOC105379130	105379130
TICAM2-AS1	101927100
LOC102467217	102467217
LOC124901048	124901048
LOC124901049	124901049
LINCADL	107986443
LOC101927190	101927190
SEMA6A-AS1	101927233
SEMA6A-AS2	105379132
LINC02214	102467223
LOC105379133	105379133
LOC105379136	105379136
LOC105379135	105379135
LOC105379134	105379134
LOC105379137	105379137
LOC105379138	105379138
LOC105379139	105379139
LINC00992	728342
LOC124901050	124901050
LINC02147	102467224
LOC124901051	124901051
LINC02148	100505811
LINC02208	101927280
LINC02216	105379141
LINC02215	102467225
LOC124901052	124901052
DMXL1-DT	105379143
LOC102723444	102723444
LOC107986444	107986444
LOC105379144	105379144
LOC124901053	124901053
LOC124901054	124901054
LOC105379147	105379147
LOC102467226	102467226
LOC105379150	105379150
LOC105379149	105379149
LOC105379148	105379148
ZNF474-AS1	107986445
MGC32805	153163
LOC107986446	107986446
LOC105379151	105379151
LOC101927357	101927357
LINC02201	101927379
LOC105379154	105379154
PPIC-AS1	107986447
PRDM6-AS1	105379152
LINC01170	103724389
LOC101927397	101927397
LOC107986448	107986448
LOC105379155	105379155
LOC105379156	105379156
LOC105379157	105379157
LOC107986391	107986391
LOC124901055	124901055
LOC105379158	105379158
LOC101927421	101927421
LOC124901056	124901056
LINC02240	101927460
LINC02039	102546228
LOC101927488	101927488
LOC101927514	101927514
LOC105379162	105379162
LMNB1-DT	102723557
LOC105379163	105379163
LOC124901057	124901057
LOC124901058	124901058
LOC105379164	105379164
LOC124901059	124901059
SLC12A2-DT	644873
LOC105379167	105379167
LOC105379168	105379168
LOC102723638	102723638
LOC124901060	124901060
LOC102723654	102723654
LOC105379169	105379169
ADAMTS19-AS1	103689846
LOC112267944	112267944
LOC105379171	105379171
LOC107986449	107986449
LOC105379172	105379172
LOC124901061	124901061
LOC105379173	105379173
ACSL6-AS1	101927693
LOC124901062	124901062
LOC105379174	105379174
P4HA2-AS1	100861518
LOC124901063	124901063
MIR3936HG	553103
CARINH	441108
LINC02863	102723741
TH2LCRR	101927761
LOC105379176	105379176
AFF4-DT	124901065
LOC105379178	105379178
CTB-49A3.2	105379181
LOC124901067	124901067
LOC124901068	124901068
CTB-3M24.3	105379180
LOC124901066	124901066
WSPAR	105664404
LOC105379182	105379182
LOC105379183	105379183
PPP2CA-DT	118732304
LINC02999	102546229
LINC01843	101927934
LOC124901070	124901070
LOC124901071	124901071
PITX1-AS1	100996485
EPIST	101927953
LOC124901072	124901072
LINC02900	340073
LOC124901073	124901073
SLC25A48-AS1	340074
LOC107986453	107986453
LOC124901074	124901074
LOC105379189	105379189
SMAD5-AS1	9597
TRPC7-AS1	100874024
TRPC7-AS2	106478968
LOC124901075	124901075
LOC124901076	124901076
CTB-1I21.1	105379191
LOC105379192	105379192
PKD2L2-DT	101928005
LOC107986368	107986368
FAM13B-AS1	100130172
LOC124901077	124901077
LOC100128966	100128966
LOC124901078	124901078
LOC105379193	105379193
CTNNA1-AS1	105379194
LOC124901079	124901079
LOC124901080	124901080
LOC124901081	124901081
SNHG4	724102
LOC124901082	124901082
LOC124901083	124901083
CXXC5-AS1	111082989
LOC124901084	124901084
LOC124901085	124901085
PSD2-AS1	101929696
MALINC1	100505636
LOC124901086	124901086
LOC101929719	101929719
ANKHD1-DT	121232368
LOC124901087	124901087
LOC124901088	124901088
LOC105378198	105378198
LOC112267934	112267934
LOC124901090	124901090
PCDHB1-AS1	101926905
LOC105378199	105378199
LOC124901091	124901091
DIAPH1-AS1	100505658
LOC124901092	124901092
LOC124901093	124901093
LOC124901094	124901094
LOC107986454	107986454
LOC124901095	124901095
LOC105378204	105378204
LOC107986455	107986455
LOC124901096	124901096
SPRY4-IT1	100642175
SPRY4-AS1	101926941
LINC01844	101926975
ARHGAP26-AS1	100874239
LOC107986457	107986457
LOC124901097	124901097
LOC124901098	124901098
ARHGAP26-IT1	100874372
LOC124901099	124901099
LOC124901100	124901100
LOC105378208	105378208
LOC105378209	105378209
LOC105378210	105378210
LOC105378211	105378211
LOC107986458	107986458
LOC107986459	107986459
LOC105378213	105378213
CTB-99A3.1	105378215
LOC107986461	107986461
PPP2R2B-IT1	100874361
LOC105378214	105378214
STK32A-AS1	105378217
JAKMIP2-AS1	153469
LOC105378218	105378218
LOC124901101	124901101
LOC124901185	124901185
FBXO38-DT	102546294
LOC107986462	107986462
SH3TC2-DT	255187
LOC124901102	124901102
LOC124901103	124901103
GRPEL2-AS1	106144529
LOC101927046	101927046
CARMN	728264
LOC105378224	105378224
LOC105378225	105378225
LOC105378226	105378226
LOC124901106	124901106
NDST1-AS1	102546298
LOC124901108	124901108
LOC124901107	124901107
MYOZ3-AS1	124901109
LOC124901113	124901113
LOC124901111	124901111
LOC124901112	124901112
LOC124901114	124901114
LOC105378228	105378228
LOC107986463	107986463
LOC105378230	105378230
LOC124901115	124901115
LOC105378234	105378234
LOC105378231	105378231
LOC124901116	124901116
CLMAT3	101927096
ATOX1-AS1	105378235
LOC100652758	100652758
LINC01933	101927115
LOC105378236	105378236
LOC105378237	105378237
LINC01470	101927134
LOC124901117	124901117
LINC01861	105378238
LOC107986464	107986464
LOC107983980	107983980
LOC124901118	124901118
LOC107986465	107986465
SAP30L-AS1	386627
LOC112267936	112267936
LOC124901119	124901119
LOC105378239	105378239
LOC124901120	124901120
LOC105377673	105377673
NIPAL4-DT	102724404
LOC124901121	124901121
LOC105377675	105377675
LOC105377676	105377676
LOC107986466	107986466
LOC105377677	105377677
LOC105377678	105377678
LINC02227	101927697
LOC124901122	124901122
LINC02202	101927740
LOC107986467	107986467
LOC107986468	107986468
LINC01932	105377682
LOC105377683	105377683
LOC285626	285626
LINC01845	285627
LOC124901123	124901123
LOC105377685	105377685
LOC105377684	105377684
LOC105377687	105377687
LOC105377688	105377688
LINC01847	101927766
LOC101927790	101927790
LOC124901124	124901124
FABP6-AS1	105377690
LOC105377691	105377691
MIR3142HG	107075116
LINC02159	285629
LOC105377693	105377693
LOC105377694	105377694
GABRA6-AS1	132532400
LOC105377696	105377696
LINC01202	104326188
LOC105377697	105377697
